track_id,cluster_vae
Loan Me a Dime,0
Lockdown,0
London Calling,0
London You're a Lady,0
Lonely,0
Lonely Street,0
Long Black Veil,0
Long Tall Texan,0
Long Time,0
Long Time Gone,0
Long Winter,0
"Look Heart, No Hands",0
Look at Little Sister,0
Lookin' for Love,0
Lookin' for a Love,0
Looking Back,0
Looks Like I'm up Shit Creek Again,0
"Loot, Shoot, Electrocute",0
Lord of the Dance,0
Lose My Breath,0
Lose Yourself,0
Lost,0
Lost in Tha System,0
Lou's Got the Flu,0
Lovable,0
Love @ 1st Sight,0
Love Alive,0
Love Calls,0
Love Don't Cost a Thing,0
Love Is Like a Cigarette,0
Love Isn't Easy (But It Sure Is Hard Enough),0
Love Kamikaze,0
Love Letters,0
Love Man,0
Love Me,0
Love Me Tonight,0
Love Me or Leave Me,0
Love Me or Leave Me (Breakdown),0
"Love Me, Love Me Now",0
Love Rollercoaster,0
Love Song,0
Love Song for a Savior,0
Love You 'Till the End,0
Love You Inside Out,0
Love a Little Stronger,0
Love for Sale,0
Love in Itself 2,0
Love in the Afternoon,0
Love of My Life,0
Love on the Line,0
Lovely,0
Lovely Rita,0
Lover,0
"Lover Man (Oh, Where Can You Be)",0
Lovesick for Mina,0
Loving Pauper,0
Low Tide of the Night,0
Lucky Man,0
Lullaby,0
Lush Life,0
Luxlo Flaming Deluxlo,0
Luxury,0
Lying Through Your Teeth,0
MT0000004637,2
MT0000008995,4
MT0000010219,2
MT0000010844,2
MT0000011357,5
MT0000011975,2
MT0000017389,8
MT0000022649,3
MT0000022993,2
MT0000024499,3
MT0000026571,4
MT0000027422,7
MT0000027476,2
MT0000030834,9
MT0000031210,4
MT0000034999,3
MT0000038502,7
MT0000040632,2
MT0000040773,1
MT0000042939,5
MT0000043184,4
MT0000044741,4
MT0000045345,4
MT0000045773,8
MT0000048600,6
MT0000052463,8
MT0000054705,2
MT0000054766,8
MT0000059269,9
MT0000060906,2
MT0000062500,2
MT0000063684,6
MT0000066236,7
MT0000066421,4
MT0000067251,3
MT0000068300,2
MT0000069357,2
MT0000074128,2
MT0000080053,5
MT0000082188,4
MT0000086233,2
MT0000086428,8
MT0000088320,2
MT0000089238,7
MT0000089410,4
MT0000091401,5
MT0000091781,9
MT0000092267,2
MT0000092637,4
MT0000093583,9
MT0000095414,6
MT0000097008,2
MT0000097948,4
MT0000098581,2
MT0000103049,9
MT0000103874,4
MT0000104363,2
MT0000105192,2
MT0000105492,4
MT0000106285,3
MT0000109716,2
MT0000110175,2
MT0000111068,3
MT0000113311,2
MT0000117176,9
MT0000119701,6
MT0000119987,5
MT0000123853,2
MT0000124779,6
MT0000128573,1
MT0000133200,9
MT0000135916,5
MT0000139242,8
MT0000143859,3
MT0000144160,1
MT0000144424,8
MT0000145509,6
MT0000146284,4
MT0000146966,6
MT0000147182,6
MT0000147647,8
MT0000151451,4
MT0000151529,5
MT0000153361,8
MT0000153970,2
MT0000161127,2
MT0000162219,7
MT0000164441,1
MT0000169174,7
MT0000169836,7
MT0000171421,4
MT0000171852,4
MT0000174580,4
MT0000175597,5
MT0000177451,2
MT0000177878,6
MT0000185453,4
MT0000185601,6
MT0000186467,7
MT0000190640,7
MT0000191766,3
MT0000192015,2
MT0000192913,5
MT0000192982,5
MT0000195705,6
MT0000197431,9
MT0000202045,1
MT0000203193,2
MT0000203272,2
MT0000204016,2
MT0000213542,2
MT0000214287,1
MT0000216849,6
MT0000218346,6
MT0000222773,2
MT0000225806,4
MT0000231442,9
MT0000231784,1
MT0000235880,2
MT0000239675,8
MT0000245808,6
MT0000249842,2
MT0000252574,9
MT0000255724,9
MT0000258223,9
MT0000258646,7
MT0000259235,8
MT0000265621,1
MT0000267636,3
MT0000268576,1
MT0000268701,8
MT0000270200,1
MT0000271454,9
MT0000271970,7
MT0000272906,2
MT0000273374,4
MT0000277032,9
MT0000277633,5
MT0000283043,7
MT0000287606,9
MT0000287921,7
MT0000289116,4
MT0000292000,6
MT0000293345,5
MT0000299291,9
MT0000300896,2
MT0000302038,2
MT0000310204,9
MT0000312152,4
MT0000315363,1
MT0000315392,4
MT0000316110,9
MT0000317770,2
MT0000318206,1
MT0000318279,1
MT0000320757,4
MT0000321394,7
MT0000321824,4
MT0000325093,4
MT0000326433,3
MT0000335310,1
MT0000336135,2
MT0000344141,2
MT0000345937,3
MT0000348553,6
MT0000348835,2
MT0000353361,6
MT0000357325,2
MT0000360851,3
MT0000361419,3
MT0000364027,2
MT0000369188,6
MT0000370694,6
MT0000371043,8
MT0000377411,2
MT0000379144,2
MT0000380307,9
MT0000380971,1
MT0000381928,2
MT0000391566,7
MT0000392975,2
MT0000398595,5
MT0000400490,2
MT0000401186,2
MT0000401600,2
MT0000407837,8
MT0000408441,9
MT0000409922,4
MT0000412380,8
MT0000413173,2
MT0000414517,2
MT0000419956,7
MT0000421504,9
MT0000425270,7
MT0000426771,2
MT0000426880,1
MT0000431226,3
MT0000434716,2
MT0000436815,6
MT0000437534,3
MT0000441552,5
MT0000442827,2
MT0000446304,6
MT0000447281,8
MT0000447539,6
MT0000456939,5
MT0000460427,2
MT0000460480,9
MT0000463371,5
MT0000475876,1
MT0000481003,2
MT0000481304,1
MT0000483039,2
MT0000487439,1
MT0000489470,3
MT0000495176,2
MT0000495842,3
MT0000497520,5
MT0000502143,8
MT0000515256,4
MT0000518591,9
MT0000522450,2
MT0000522789,2
MT0000522938,2
MT0000523576,7
MT0000524741,2
MT0000526302,5
MT0000526867,1
MT0000534539,6
MT0000540286,4
MT0000546446,4
MT0000547065,5
MT0000549945,1
MT0000550961,6
MT0000552259,3
MT0000553622,7
MT0000556349,6
MT0000562195,2
MT0000564376,3
MT0000567692,9
MT0000570966,7
MT0000573766,2
MT0000576231,2
MT0000580738,3
MT0000581530,2
MT0000592222,3
MT0000595581,2
MT0000599398,5
MT0000603187,5
MT0000603561,9
MT0000604234,7
MT0000606812,3
MT0000615489,1
MT0000619767,9
MT0000620635,2
MT0000621840,1
MT0000630628,7
MT0000631491,2
MT0000633351,4
MT0000636335,2
MT0000638424,6
MT0000638634,4
MT0000642549,2
MT0000643201,4
MT0000647818,1
MT0000652082,9
MT0000661250,4
MT0000661847,6
MT0000664362,6
MT0000666429,9
MT0000667625,3
MT0000670865,1
MT0000672880,7
MT0000682947,2
MT0000685324,9
MT0000685538,6
MT0000685552,9
MT0000688115,4
MT0000688312,1
MT0000689110,8
MT0000690637,8
MT0000694316,7
MT0000698081,2
MT0000704913,4
MT0000707663,6
MT0000710146,2
MT0000711493,2
MT0000712071,4
MT0000712316,2
MT0000714708,1
MT0000716124,2
MT0000720686,7
MT0000721873,4
MT0000723464,1
MT0000724357,7
MT0000727738,1
MT0000728975,3
MT0000729701,2
MT0000732206,2
MT0000732821,2
MT0000734482,7
MT0000735056,7
MT0000737118,3
MT0000737624,2
MT0000737807,2
MT0000740862,3
MT0000741489,5
MT0000744293,5
MT0000746822,2
MT0000747666,1
MT0000753074,6
MT0000754511,1
MT0000762097,1
MT0000763275,5
MT0000764951,4
MT0000766316,9
MT0000772749,2
MT0000773391,2
MT0000775053,7
MT0000776108,9
MT0000778102,7
MT0000780401,1
MT0000783307,7
MT0000787002,3
MT0000789330,7
MT0000793161,2
MT0000796526,2
MT0000805883,2
MT0000807741,6
MT0000808227,1
MT0000811092,9
MT0000811743,4
MT0000814289,3
MT0000814565,8
MT0000821772,2
MT0000825920,7
MT0000826010,2
MT0000829531,7
MT0000829765,6
MT0000832464,4
MT0000834505,2
MT0000844574,3
MT0000847731,3
MT0000848769,9
MT0000850050,4
MT0000850957,7
MT0000851865,5
MT0000852582,1
MT0000853072,1
MT0000854722,9
MT0000857091,2
MT0000863232,7
MT0000863543,9
MT0000865478,2
MT0000871290,6
MT0000874328,3
MT0000874482,5
MT0000875199,9
MT0000875520,6
MT0000878275,8
MT0000886390,4
MT0000886723,2
MT0000888329,6
MT0000889229,5
MT0000892306,5
MT0000895003,5
MT0000895905,7
MT0000897883,2
MT0000900387,7
MT0000900995,1
MT0000901959,1
MT0000903225,6
MT0000906888,6
MT0000910270,7
MT0000913916,2
MT0000920227,1
MT0000921193,3
MT0000922312,2
MT0000927561,5
MT0000931402,1
MT0000934613,1
MT0000936370,2
MT0000938758,3
MT0000941301,2
MT0000945118,2
MT0000948111,6
MT0000949813,2
MT0000950090,4
MT0000951610,8
MT0000954088,5
MT0000956340,7
MT0000968326,8
MT0000971800,8
MT0000971834,2
MT0000972004,2
MT0000973218,2
MT0000975216,2
MT0000980148,2
MT0000982297,2
MT0000983092,3
MT0000984023,7
MT0000987523,2
MT0000992846,1
MT0000997306,2
MT0001014012,3
MT0001016068,9
MT0001020011,6
MT0001026170,2
MT0001030436,6
MT0001032211,6
MT0001035786,2
MT0001038803,3
MT0001042055,6
MT0001043721,5
MT0001046395,3
MT0001051344,2
MT0001052263,2
MT0001053268,6
MT0001053762,2
MT0001057748,2
MT0001058887,9
MT0001062700,9
MT0001062974,2
MT0001068364,2
MT0001069996,2
MT0001073553,8
MT0001082164,2
MT0001084055,2
MT0001084444,2
MT0001094338,2
MT0001095298,4
MT0001096019,3
MT0001098562,2
MT0001101467,1
MT0001102610,1
MT0001104467,6
MT0001104727,2
MT0001106114,7
MT0001108070,2
MT0001109401,1
MT0001115644,4
MT0001116511,7
MT0001117815,9
MT0001121577,9
MT0001126926,3
MT0001133011,2
MT0001134958,6
MT0001135075,2
MT0001137053,1
MT0001141875,8
MT0001144930,4
MT0001152165,4
MT0001152664,9
MT0001153847,6
MT0001156310,2
MT0001157069,7
MT0001168323,1
MT0001169715,7
MT0001183783,9
MT0001189913,6
MT0001193202,5
MT0001193331,5
MT0001193971,6
MT0001194164,9
MT0001195535,4
MT0001196736,3
MT0001202986,4
MT0001217651,1
MT0001227219,9
MT0001230193,7
MT0001230298,4
MT0001234946,2
MT0001236335,3
MT0001236337,3
MT0001236649,2
MT0001243097,6
MT0001243566,2
MT0001253889,2
MT0001256033,6
MT0001265984,7
MT0001266436,9
MT0001267997,4
MT0001276044,7
MT0001277283,6
MT0001284282,4
MT0001284801,9
MT0001287647,6
MT0001289749,2
MT0001292451,5
MT0001297031,9
MT0001298241,1
MT0001301827,4
MT0001302466,2
MT0001305231,2
MT0001305550,4
MT0001308506,2
MT0001309422,4
MT0001313815,4
MT0001318718,7
MT0001321444,3
MT0001321861,1
MT0001323755,1
MT0001323890,2
MT0001328889,2
MT0001331047,4
MT0001332899,4
MT0001333258,2
MT0001335920,5
MT0001339839,2
MT0001340527,2
MT0001340713,2
MT0001347462,1
MT0001353828,5
MT0001356476,9
MT0001356637,4
MT0001361436,7
MT0001362313,6
MT0001368531,1
MT0001369981,4
MT0001370627,4
MT0001372070,1
MT0001376988,7
MT0001377616,6
MT0001377742,7
MT0001380360,5
MT0001383277,5
MT0001385947,7
MT0001387574,3
MT0001391154,2
MT0001393272,3
MT0001394087,2
MT0001395462,9
MT0001397431,7
MT0001404677,4
MT0001415729,2
MT0001417252,2
MT0001418045,2
MT0001419145,2
MT0001435061,9
MT0001436086,4
MT0001438043,2
MT0001440624,2
MT0001453285,4
MT0001459810,2
MT0001463745,2
MT0001472536,2
MT0001473110,5
MT0001473158,7
MT0001474073,2
MT0001477169,9
MT0001481574,3
MT0001486960,1
MT0001494267,2
MT0001494812,9
MT0001497191,2
MT0001497786,4
MT0001504929,2
MT0001509368,4
MT0001509615,7
MT0001510617,1
MT0001511433,6
MT0001514284,6
MT0001515028,9
MT0001515531,2
MT0001518335,4
MT0001520918,2
MT0001521543,6
MT0001522985,3
MT0001523435,6
MT0001526386,2
MT0001526514,9
MT0001528638,7
MT0001531856,6
MT0001531906,1
MT0001533920,2
MT0001535201,3
MT0001542457,9
MT0001542676,2
MT0001547111,1
MT0001548914,2
MT0001553573,1
MT0001554870,7
MT0001566152,9
MT0001568638,2
MT0001574245,2
MT0001578777,7
MT0001583214,1
MT0001586807,2
MT0001590201,6
MT0001590644,5
MT0001593342,2
MT0001594582,6
MT0001595082,5
MT0001598707,2
MT0001598710,8
MT0001605268,2
MT0001607665,8
MT0001608358,3
MT0001608499,1
MT0001609043,8
MT0001609615,4
MT0001609626,2
MT0001610102,6
MT0001610914,2
MT0001612417,3
MT0001613887,6
MT0001615005,6
MT0001615082,2
MT0001616074,2
MT0001624303,7
MT0001634305,7
MT0001638394,6
MT0001639011,9
MT0001640581,8
MT0001641165,5
MT0001641166,2
MT0001641228,2
MT0001641430,2
MT0001642019,1
MT0001644811,9
MT0001646256,6
MT0001647040,8
MT0001648703,7
MT0001653728,9
MT0001658982,6
MT0001659593,8
MT0001661022,7
MT0001664577,8
MT0001667621,2
MT0001671399,2
MT0001673884,4
MT0001676671,2
MT0001680969,2
MT0001696863,2
MT0001698737,8
MT0001699798,6
MT0001701648,2
MT0001703346,2
MT0001705355,2
MT0001710592,6
MT0001722508,3
MT0001729778,4
MT0001732928,2
MT0001736229,2
MT0001738256,5
MT0001741017,6
MT0001742519,2
MT0001747053,2
MT0001753032,3
MT0001753457,2
MT0001757676,7
MT0001760172,2
MT0001765726,6
MT0001766004,7
MT0001768550,2
MT0001770136,5
MT0001779167,9
MT0001795697,5
MT0001798303,2
MT0001801454,5
MT0001810607,4
MT0001829666,4
MT0001831738,4
MT0001832838,4
MT0001835551,5
MT0001839466,4
MT0001841416,1
MT0001844620,2
MT0001852290,7
MT0001853221,2
MT0001855865,2
MT0001862892,9
MT0001863795,2
MT0001863823,8
MT0001866808,3
MT0001868336,2
MT0001870847,2
MT0001871732,2
MT0001877603,2
MT0001879903,3
MT0001889075,7
MT0001889244,9
MT0001891229,2
MT0001891260,4
MT0001894368,2
MT0001898830,2
MT0001899447,9
MT0001899867,6
MT0001901436,3
MT0001910188,2
MT0001916633,8
MT0001916989,2
MT0001920501,1
MT0001921677,3
MT0001927015,1
MT0001927474,6
MT0001927746,2
MT0001927921,7
MT0001929641,4
MT0001934410,5
MT0001934436,2
MT0001934726,4
MT0001938929,5
MT0001942272,9
MT0001943830,7
MT0001949173,4
MT0001952167,2
MT0001954919,4
MT0001962373,7
MT0001963447,7
MT0001967374,2
MT0001967655,7
MT0001972380,6
MT0001972829,6
MT0001974130,7
MT0001975228,2
MT0001978806,7
MT0001980613,6
MT0001982863,2
MT0001988811,4
MT0001989408,2
MT0001992879,5
MT0001993588,7
MT0001993943,2
MT0002006203,4
MT0002006862,7
MT0002007417,4
MT0002012491,2
MT0002014752,9
MT0002024101,9
MT0002024741,9
MT0002033217,2
MT0002033629,2
MT0002034238,4
MT0002050671,2
MT0002052101,4
MT0002052918,3
MT0002053300,2
MT0002054074,4
MT0002057142,6
MT0002059011,2
MT0002060109,9
MT0002067509,8
MT0002068648,6
MT0002070112,2
MT0002070314,8
MT0002071907,2
MT0002078701,1
MT0002086401,2
MT0002087345,3
MT0002087541,5
MT0002088249,6
MT0002099419,6
MT0002113056,5
MT0002119439,2
MT0002124238,2
MT0002126934,2
MT0002131125,6
MT0002132088,6
MT0002139311,4
MT0002142155,1
MT0002156561,2
MT0002161109,2
MT0002169629,5
MT0002177145,5
MT0002179342,6
MT0002193996,1
MT0002203952,2
MT0002210361,2
MT0002213644,8
MT0002216668,4
MT0002218376,2
MT0002219036,2
MT0002219182,6
MT0002222944,5
MT0002222957,2
MT0002225477,7
MT0002233402,2
MT0002238737,5
MT0002239079,5
MT0002240771,3
MT0002242128,2
MT0002249354,2
MT0002250135,1
MT0002252353,5
MT0002262181,2
MT0002272314,7
MT0002277261,1
MT0002291660,5
MT0002294387,4
MT0002297016,2
MT0002298774,7
MT0002306900,3
MT0002307435,9
MT0002307493,2
MT0002308313,2
MT0002308613,2
MT0002316145,5
MT0002320670,3
MT0002323154,2
MT0002325544,9
MT0002325863,2
MT0002327429,2
MT0002336535,4
MT0002337555,7
MT0002342346,6
MT0002343160,8
MT0002343207,4
MT0002347246,1
MT0002349114,2
MT0002351905,7
MT0002355423,6
MT0002355518,3
MT0002358457,3
MT0002359628,6
MT0002360219,5
MT0002362108,9
MT0002366291,9
MT0002371970,5
MT0002372242,5
MT0002374117,8
MT0002379222,2
MT0002379942,1
MT0002385077,2
MT0002388592,8
MT0002390941,7
MT0002391847,2
MT0002396250,1
MT0002397625,9
MT0002399275,1
MT0002408351,2
MT0002415184,2
MT0002423836,2
MT0002438908,7
MT0002448379,2
MT0002460914,1
MT0002472723,4
MT0002472801,2
MT0002477987,9
MT0002479795,5
MT0002485672,5
MT0002500878,2
MT0002506076,2
MT0002510318,5
MT0002515172,1
MT0002519050,2
MT0002525905,2
MT0002532237,5
MT0002536460,2
MT0002538335,1
MT0002541988,4
MT0002548231,2
MT0002549047,9
MT0002549944,6
MT0002573253,2
MT0002580064,6
MT0002585767,4
MT0002591418,4
MT0002595792,9
MT0002602057,6
MT0002604697,4
MT0002619035,9
MT0002621498,7
MT0002628272,2
MT0002634024,9
MT0002638821,9
MT0002645049,5
MT0002653551,2
MT0002655864,5
MT0002659854,1
MT0002662293,8
MT0002670113,2
MT0002672499,6
MT0002674708,2
MT0002675791,9
MT0002679562,2
MT0002698706,5
MT0002698827,9
MT0002699966,2
MT0002700026,6
MT0002701422,5
MT0002709704,6
MT0002711792,7
MT0002714093,1
MT0002714805,2
MT0002716927,6
MT0002737189,5
MT0002739845,1
MT0002749253,3
MT0002760912,9
MT0002761408,6
MT0002762445,9
MT0002771537,9
MT0002772535,2
MT0002784741,7
MT0002785740,2
MT0002786674,8
MT0002794078,2
MT0002803746,7
MT0002810052,5
MT0002811975,2
MT0002834532,2
MT0002840704,1
MT0002842988,1
MT0002844771,6
MT0002846256,4
MT0002858390,1
MT0002859848,4
MT0002872113,8
MT0002874481,2
MT0002874900,2
MT0002875103,1
MT0002885173,2
MT0002889321,7
MT0002894033,7
MT0002894943,2
MT0002903697,5
MT0002905185,9
MT0002907679,4
MT0002908894,2
MT0002909109,1
MT0002909741,3
MT0002915967,4
MT0002920876,7
MT0002928993,4
MT0002939380,6
MT0002940684,2
MT0002949712,7
MT0002951872,4
MT0002954708,7
MT0002955901,2
MT0002960288,5
MT0002960683,2
MT0002962258,7
MT0002965366,2
MT0002969144,9
MT0002973571,2
MT0002980543,7
MT0002983378,2
MT0002986568,4
MT0002999366,9
MT0003008724,5
MT0003012633,6
MT0003017303,2
MT0003019852,4
MT0003022328,2
MT0003023886,5
MT0003025046,9
MT0003025373,4
MT0003025883,9
MT0003028265,6
MT0003037596,2
MT0003037754,1
MT0003038205,3
MT0003041246,6
MT0003044417,6
MT0003053135,2
MT0003059710,3
MT0003067607,8
MT0003072479,2
MT0003081304,6
MT0003081888,2
MT0003085195,7
MT0003085925,4
MT0003087857,8
MT0003094118,1
MT0003097486,2
MT0003101727,2
MT0003102331,1
MT0003105414,2
MT0003106472,7
MT0003108238,8
MT0003109823,4
MT0003114552,2
MT0003117846,1
MT0003119681,2
MT0003124476,1
MT0003129858,2
MT0003131369,4
MT0003131435,4
MT0003136077,2
MT0003137690,2
MT0003144898,5
MT0003146944,9
MT0003148189,7
MT0003149291,2
MT0003150748,2
MT0003163405,6
MT0003170370,2
MT0003170390,2
MT0003175531,4
MT0003175805,3
MT0003179818,2
MT0003187533,2
MT0003189593,2
MT0003189890,9
MT0003205952,3
MT0003209662,7
MT0003213617,4
MT0003213835,6
MT0003216840,6
MT0003224500,1
MT0003228768,4
MT0003237550,7
MT0003238922,2
MT0003243311,2
MT0003246728,1
MT0003248394,5
MT0003262589,6
MT0003263304,1
MT0003264792,5
MT0003272751,2
MT0003272904,9
MT0003274067,6
MT0003280103,1
MT0003285450,2
MT0003286463,7
MT0003287170,1
MT0003287931,4
MT0003294608,5
MT0003296174,2
MT0003299912,2
MT0003300388,6
MT0003304271,6
MT0003309945,7
MT0003311798,2
MT0003315880,6
MT0003320924,6
MT0003326925,6
MT0003328491,6
MT0003329820,1
MT0003330378,2
MT0003330393,2
MT0003336370,4
MT0003336800,7
MT0003337396,7
MT0003343422,5
MT0003344002,2
MT0003345751,1
MT0003349423,2
MT0003352308,6
MT0003353602,9
MT0003353794,9
MT0003354468,1
MT0003361206,2
MT0003362542,9
MT0003362617,9
MT0003366948,2
MT0003367947,2
MT0003382050,2
MT0003389088,1
MT0003390733,9
MT0003396470,2
MT0003402178,6
MT0003402277,3
MT0003402538,4
MT0003402994,5
MT0003408163,8
MT0003410384,2
MT0003420996,6
MT0003421433,6
MT0003424691,3
MT0003428477,1
MT0003431207,8
MT0003435704,4
MT0003440957,6
MT0003442366,2
MT0003444822,1
MT0003454112,2
MT0003462877,5
MT0003473344,4
MT0003475707,2
MT0003482336,5
MT0003496132,7
MT0003501434,5
MT0003501456,2
MT0003503243,6
MT0003504085,2
MT0003504525,5
MT0003510796,5
MT0003517837,9
MT0003530174,2
MT0003536193,9
MT0003539442,5
MT0003542756,6
MT0003546058,2
MT0003570082,9
MT0003585530,2
MT0003587042,6
MT0003594672,2
MT0003597979,9
MT0003598094,2
MT0003601752,2
MT0003603497,1
MT0003603772,1
MT0003612742,5
MT0003617309,9
MT0003623420,3
MT0003629164,6
MT0003630870,7
MT0003639120,2
MT0003649209,5
MT0003655811,2
MT0003655884,4
MT0003659365,4
MT0003663435,6
MT0003669917,1
MT0003688494,2
MT0003691487,2
MT0003703624,2
MT0003710207,2
MT0003724610,2
MT0003728288,5
MT0003729518,1
MT0003732702,9
MT0003740052,4
MT0003741609,2
MT0003748227,1
MT0003753139,2
MT0003759483,6
MT0003762220,4
MT0003762339,7
MT0003768949,9
MT0003770678,6
MT0003774577,7
MT0003778826,2
MT0003782002,7
MT0003787478,2
MT0003788939,1
MT0003791678,6
MT0003792475,1
MT0003794106,2
MT0003795778,9
MT0003796752,4
MT0003799339,2
MT0003807077,2
MT0003808089,2
MT0003808965,8
MT0003816162,2
MT0003821577,5
MT0003834848,2
MT0003837569,1
MT0003853483,2
MT0003857948,2
MT0003859252,5
MT0003861331,7
MT0003863509,4
MT0003868349,9
MT0003868390,6
MT0003869539,1
MT0003872021,2
MT0003878494,7
MT0003880691,1
MT0003881997,7
MT0003895439,2
MT0003898980,5
MT0003900455,2
MT0003903675,1
MT0003906833,7
MT0003907045,6
MT0003909053,4
MT0003909085,2
MT0003909575,6
MT0003917550,2
MT0003922883,4
MT0003930610,2
MT0003934644,4
MT0003935299,4
MT0003935485,2
MT0003942985,2
MT0003949060,2
MT0003950978,3
MT0003956612,2
MT0003957022,3
MT0003965796,5
MT0003968039,3
MT0003968586,7
MT0003970870,4
MT0003974181,4
MT0003979876,5
MT0004001276,2
MT0004001989,9
MT0004005104,8
MT0004009266,8
MT0004012938,1
MT0004014951,3
MT0004016308,2
MT0004018270,2
MT0004020993,4
MT0004025604,1
MT0004027946,2
MT0004028719,1
MT0004032071,2
MT0004032349,3
MT0004033010,4
MT0004034604,2
MT0004036096,2
MT0004037272,2
MT0004068560,5
MT0004071684,2
MT0004072079,1
MT0004072837,2
MT0004073991,5
MT0004082588,2
MT0004085907,7
MT0004087145,9
MT0004089549,2
MT0004091857,9
MT0004093767,2
MT0004098601,5
MT0004113262,7
MT0004117319,4
MT0004122617,2
MT0004131058,2
MT0004131260,7
MT0004137658,7
MT0004139859,2
MT0004141823,6
MT0004156130,6
MT0004157335,3
MT0004180568,4
MT0004183911,8
MT0004184616,6
MT0004186970,2
MT0004187531,2
MT0004194402,4
MT0004197514,7
MT0004212108,9
MT0004219321,4
MT0004230500,2
MT0004232099,6
MT0004240748,1
MT0004254228,7
MT0004256890,4
MT0004260672,2
MT0004262978,6
MT0004263301,4
MT0004263956,2
MT0004269670,2
MT0004274911,2
MT0004287283,1
MT0004290389,1
MT0004293364,5
MT0004296158,2
MT0004301925,2
MT0004306521,4
MT0004316859,2
MT0004317784,7
MT0004331116,2
MT0004335339,3
MT0004337195,4
MT0004338270,6
MT0004339430,2
MT0004342301,2
MT0004343785,2
MT0004352104,6
MT0004352726,6
MT0004362464,2
MT0004362501,4
MT0004380082,8
MT0004383185,2
MT0004392421,2
MT0004395306,4
MT0004397754,7
MT0004400843,4
MT0004409960,2
MT0004414074,7
MT0004422924,4
MT0004425744,9
MT0004428604,2
MT0004440606,5
MT0004444570,4
MT0004447086,7
MT0004447226,2
MT0004458238,2
MT0004459450,7
MT0004469135,4
MT0004476235,9
MT0004485367,9
MT0004489039,5
MT0004491170,8
MT0004497478,1
MT0004500770,4
MT0004506984,1
MT0004511265,1
MT0004512063,7
MT0004514306,6
MT0004517675,3
MT0004519452,8
MT0004523184,2
MT0004525980,1
MT0004537445,2
MT0004537620,2
MT0004540242,9
MT0004542745,5
MT0004548391,5
MT0004548595,2
MT0004550236,2
MT0004550434,7
MT0004550458,1
MT0004551480,7
MT0004555632,2
MT0004558203,6
MT0004558461,1
MT0004567504,2
MT0004584064,2
MT0004584067,2
MT0004588191,4
MT0004593880,2
MT0004609722,4
MT0004611952,2
MT0004625127,5
MT0004633915,2
MT0004643275,2
MT0004644495,3
MT0004645468,7
MT0004660584,2
MT0004668394,2
MT0004669603,2
MT0004674397,7
MT0004676134,2
MT0004680723,2
MT0004681292,2
MT0004683099,4
MT0004692317,4
MT0004692456,4
MT0004692889,2
MT0004693207,2
MT0004699901,2
MT0004711079,1
MT0004715422,2
MT0004725201,6
MT0004725405,6
MT0004731150,2
MT0004739956,7
MT0004751933,2
MT0004754115,4
MT0004758223,9
MT0004759106,2
MT0004759588,5
MT0004772896,9
MT0004776502,2
MT0004776609,9
MT0004781165,9
MT0004798504,7
MT0004798790,7
MT0004807446,2
MT0004811602,7
MT0004812565,2
MT0004816612,1
MT0004817670,2
MT0004828213,2
MT0004829377,9
MT0004833310,2
MT0004836526,5
MT0004839107,2
MT0004840819,6
MT0004842694,5
MT0004844832,1
MT0004850406,7
MT0004850690,2
MT0004861138,1
MT0004864453,7
MT0004866559,1
MT0004867185,7
MT0004867564,2
MT0004869271,5
MT0004872217,7
MT0004882280,1
MT0004883551,5
MT0004890000,4
MT0004894364,2
MT0004896738,6
MT0004905223,8
MT0004910983,9
MT0004911454,2
MT0004920547,3
MT0004922692,2
MT0004925844,6
MT0004936799,1
MT0004942017,2
MT0004943985,5
MT0004948855,1
MT0004956006,2
MT0004958762,2
MT0004961409,7
MT0004961734,3
MT0004962647,6
MT0004963809,4
MT0004970058,5
MT0004978135,2
MT0004982192,8
MT0004982446,2
MT0004984433,2
MT0004997589,2
MT0004999812,2
MT0005001966,6
MT0005003824,2
MT0005004562,2
MT0005009443,3
MT0005009715,2
MT0005023904,9
MT0005026798,7
MT0005028976,2
MT0005029328,6
MT0005030845,1
MT0005033429,5
MT0005039941,7
MT0005044119,3
MT0005048376,2
MT0005054238,2
MT0005054643,2
MT0005060138,2
MT0005064430,3
MT0005066971,2
MT0005068407,2
MT0005072543,6
MT0005074629,2
MT0005083488,2
MT0005083885,1
MT0005091539,2
MT0005094727,4
MT0005111463,4
MT0005112174,2
MT0005113916,6
MT0005115042,4
MT0005118426,4
MT0005126279,2
MT0005129157,2
MT0005134466,1
MT0005142001,3
MT0005151875,2
MT0005155949,4
MT0005157391,2
MT0005157804,6
MT0005158273,4
MT0005163122,2
MT0005171537,7
MT0005171805,2
MT0005185986,2
MT0005189351,4
MT0005189820,9
MT0005198745,6
MT0005202791,7
MT0005213723,2
MT0005217073,2
MT0005221680,2
MT0005223794,5
MT0005239610,2
MT0005241287,1
MT0005241699,6
MT0005243931,6
MT0005253065,4
MT0005254421,2
MT0005260370,2
MT0005261375,2
MT0005261398,2
MT0005262725,6
MT0005265641,6
MT0005270263,2
MT0005272837,6
MT0005273525,2
MT0005285696,9
MT0005286165,5
MT0005287506,5
MT0005294278,4
MT0005304966,7
MT0005319891,1
MT0005330350,6
MT0005331755,4
MT0005336347,2
MT0005337249,2
MT0005344437,4
MT0005352508,2
MT0005352614,2
MT0005357887,2
MT0005379911,1
