track_id,cluster_vae
Loan Me a Dime,0
Lockdown,0
London Calling,0
London You're a Lady,0
Lonely,0
Lonely Street,0
Long Black Veil,0
Long Tall Texan,0
Long Time,0
Long Time Gone,0
Long Winter,0
"Look Heart, No Hands",0
Look at Little Sister,0
Lookin' for Love,0
Lookin' for a Love,0
Looking Back,0
Looks Like I'm up Shit Creek Again,0
"Loot, Shoot, Electrocute",0
Lord of the Dance,0
Lose My Breath,0
Lose Yourself,0
Lost,0
Lost in Tha System,0
Lou's Got the Flu,0
Lovable,0
Love @ 1st Sight,0
Love Alive,0
Love Calls,0
Love Don't Cost a Thing,0
Love Is Like a Cigarette,0
Love Isn't Easy (But It Sure Is Hard Enough),0
Love Kamikaze,0
Love Letters,0
Love Man,0
Love Me,0
Love Me Tonight,0
Love Me or Leave Me,0
Love Me or Leave Me (Breakdown),0
"Love Me, Love Me Now",0
Love Rollercoaster,0
Love Song,0
Love Song for a Savior,0
Love You 'Till the End,0
Love You Inside Out,0
Love a Little Stronger,0
Love for Sale,0
Love in Itself 2,0
Love in the Afternoon,0
Love of My Life,0
Love on the Line,0
Lovely,0
Lovely Rita,0
Lover,0
"Lover Man (Oh, Where Can You Be)",0
Lovesick for Mina,0
Loving Pauper,0
Low Tide of the Night,0
Lucky Man,0
Lullaby,0
Lush Life,0
Luxlo Flaming Deluxlo,0
Luxury,0
Lying Through Your Teeth,0
MT0000004637,3
MT0000008995,4
MT0000010219,3
MT0000010844,3
MT0000011357,5
MT0000011975,3
MT0000017389,1
MT0000022649,4
MT0000022993,3
MT0000024499,2
MT0000026571,2
MT0000027422,1
MT0000027476,3
MT0000030834,2
MT0000031210,4
MT0000034999,4
MT0000038502,1
MT0000040632,3
MT0000040773,1
MT0000042939,1
MT0000043184,4
MT0000044741,2
MT0000045345,4
MT0000045773,5
MT0000048600,5
MT0000052463,1
MT0000054705,3
MT0000054766,1
MT0000059269,2
MT0000060906,3
MT0000062500,3
MT0000063684,5
MT0000066236,1
MT0000066421,2
MT0000067251,5
MT0000068300,3
MT0000069357,3
MT0000074128,3
MT0000080053,1
MT0000082188,4
MT0000086233,3
MT0000086428,5
MT0000088320,3
MT0000089238,1
MT0000089410,2
MT0000091401,1
MT0000091781,2
MT0000092267,3
MT0000092637,2
MT0000093583,2
MT0000095414,5
MT0000097008,3
MT0000097948,4
MT0000098581,3
MT0000103049,5
MT0000103874,2
MT0000104363,3
MT0000105192,3
MT0000105492,4
MT0000106285,2
MT0000109716,3
MT0000110175,3
MT0000111068,2
MT0000113311,3
MT0000117176,2
MT0000119701,5
MT0000119987,1
MT0000123853,3
MT0000124779,5
MT0000128573,1
MT0000133200,5
MT0000135916,1
MT0000139242,1
MT0000143859,2
MT0000144160,1
MT0000144424,1
MT0000145509,5
MT0000146284,4
MT0000146966,5
MT0000147182,5
MT0000147647,1
MT0000151451,2
MT0000151529,1
MT0000153361,5
MT0000153970,3
MT0000161127,3
MT0000162219,1
MT0000164441,5
MT0000169174,1
MT0000169836,1
MT0000171421,4
MT0000171852,4
MT0000174580,4
MT0000175597,1
MT0000177451,3
MT0000177878,5
MT0000185453,4
MT0000185601,5
MT0000186467,1
MT0000190640,1
MT0000191766,2
MT0000192015,3
MT0000192913,1
MT0000192982,1
MT0000195705,2
MT0000197431,5
MT0000202045,1
MT0000203193,3
MT0000203272,3
MT0000204016,3
MT0000213542,3
MT0000214287,5
MT0000216849,5
MT0000218346,5
MT0000222773,3
MT0000225806,4
MT0000231442,5
MT0000231784,1
MT0000235880,3
MT0000239675,2
MT0000245808,5
MT0000249842,3
MT0000252574,5
MT0000255724,2
MT0000258223,2
MT0000258646,1
MT0000259235,5
MT0000265621,5
MT0000267636,2
MT0000268576,5
MT0000268701,2
MT0000270200,5
MT0000271454,5
MT0000271970,1
MT0000272906,3
MT0000273374,2
MT0000277032,5
MT0000277633,1
MT0000283043,1
MT0000287606,5
MT0000287921,1
MT0000289116,4
MT0000292000,5
MT0000293345,1
MT0000299291,2
MT0000300896,3
MT0000302038,3
MT0000310204,2
MT0000312152,2
MT0000315363,1
MT0000315392,4
MT0000316110,5
MT0000317770,3
MT0000318206,5
MT0000318279,5
MT0000320757,2
MT0000321394,1
MT0000321824,4
MT0000325093,4
MT0000326433,4
MT0000335310,1
MT0000336135,3
MT0000344141,3
MT0000345937,2
MT0000348553,5
MT0000348835,3
MT0000353361,5
MT0000357325,3
MT0000360851,5
MT0000361419,2
MT0000364027,3
MT0000369188,5
MT0000370694,5
MT0000371043,1
MT0000377411,3
MT0000379144,3
MT0000380307,2
MT0000380971,1
MT0000381928,3
MT0000391566,1
MT0000392975,3
MT0000398595,1
MT0000400490,3
MT0000401186,3
MT0000401600,3
MT0000407837,1
MT0000408441,5
MT0000409922,4
MT0000412380,5
MT0000413173,3
MT0000414517,3
MT0000419956,1
MT0000421504,2
MT0000425270,1
MT0000426771,3
MT0000426880,1
MT0000431226,2
MT0000434716,3
MT0000436815,2
MT0000437534,4
MT0000441552,1
MT0000442827,3
MT0000446304,5
MT0000447281,5
MT0000447539,5
MT0000456939,1
MT0000460427,3
MT0000460480,2
MT0000463371,5
MT0000475876,1
MT0000481003,3
MT0000481304,5
MT0000483039,3
MT0000487439,1
MT0000489470,4
MT0000495176,3
MT0000495842,2
MT0000497520,1
MT0000502143,1
MT0000515256,2
MT0000518591,5
MT0000522450,3
MT0000522789,3
MT0000522938,3
MT0000523576,1
MT0000524741,3
MT0000526302,1
MT0000526867,5
MT0000534539,5
MT0000540286,2
MT0000546446,2
MT0000547065,1
MT0000549945,5
MT0000550961,5
MT0000552259,4
MT0000553622,1
MT0000556349,1
MT0000562195,3
MT0000564376,4
MT0000567692,2
MT0000570966,1
MT0000573766,3
MT0000576231,3
MT0000580738,4
MT0000581530,3
MT0000592222,2
MT0000595581,3
MT0000599398,1
MT0000603187,1
MT0000603561,2
MT0000604234,1
MT0000606812,4
MT0000615489,1
MT0000619767,5
MT0000620635,3
MT0000621840,1
MT0000630628,1
MT0000631491,3
MT0000633351,4
MT0000636335,3
MT0000638424,5
MT0000638634,2
MT0000642549,3
MT0000643201,2
MT0000647818,1
MT0000652082,2
MT0000661250,4
MT0000661847,5
MT0000664362,5
MT0000666429,5
MT0000667625,4
MT0000670865,5
MT0000672880,1
MT0000682947,3
MT0000685324,2
MT0000685538,5
MT0000685552,2
MT0000688115,2
MT0000688312,1
MT0000689110,1
MT0000690637,1
MT0000694316,1
MT0000698081,3
MT0000704913,2
MT0000707663,5
MT0000710146,3
MT0000711493,3
MT0000712071,2
MT0000712316,3
MT0000714708,1
MT0000716124,3
MT0000720686,1
MT0000721873,2
MT0000723464,1
MT0000724357,1
MT0000727738,1
MT0000728975,4
MT0000729701,3
MT0000732206,3
MT0000732821,3
MT0000734482,1
MT0000735056,1
MT0000737118,4
MT0000737624,3
MT0000737807,3
MT0000740862,2
MT0000741489,1
MT0000744293,1
MT0000746822,3
MT0000747666,2
MT0000753074,5
MT0000754511,5
MT0000762097,5
MT0000763275,5
MT0000764951,2
MT0000766316,2
MT0000772749,3
MT0000773391,3
MT0000775053,1
MT0000776108,2
MT0000778102,1
MT0000780401,5
MT0000783307,1
MT0000787002,2
MT0000789330,1
MT0000793161,3
MT0000796526,3
MT0000805883,3
MT0000807741,5
MT0000808227,5
MT0000811092,2
MT0000811743,2
MT0000814289,2
MT0000814565,1
MT0000821772,3
MT0000825920,1
MT0000826010,3
MT0000829531,1
MT0000829765,5
MT0000832464,2
MT0000834505,3
MT0000844574,4
MT0000847731,2
MT0000848769,2
MT0000850050,2
MT0000850957,1
MT0000851865,1
MT0000852582,5
MT0000853072,1
MT0000854722,2
MT0000857091,3
MT0000863232,1
MT0000863543,2
MT0000865478,3
MT0000871290,5
MT0000874328,2
MT0000874482,1
MT0000875199,2
MT0000875520,5
MT0000878275,1
MT0000886390,2
MT0000886723,3
MT0000888329,5
MT0000889229,1
MT0000892306,1
MT0000895003,1
MT0000895905,1
MT0000897883,3
MT0000900387,1
MT0000900995,5
MT0000901959,1
MT0000903225,5
MT0000906888,5
MT0000910270,1
MT0000913916,3
MT0000920227,5
MT0000921193,2
MT0000922312,3
MT0000927561,1
MT0000931402,5
MT0000934613,5
MT0000936370,3
MT0000938758,4
MT0000941301,3
MT0000945118,3
MT0000948111,5
MT0000949813,3
MT0000950090,2
MT0000951610,1
MT0000954088,1
MT0000956340,1
MT0000968326,5
MT0000971800,2
MT0000971834,3
MT0000972004,3
MT0000973218,3
MT0000975216,3
MT0000980148,3
MT0000982297,3
MT0000983092,2
MT0000984023,1
MT0000987523,3
MT0000992846,5
MT0000997306,3
MT0001014012,4
MT0001016068,5
MT0001020011,5
MT0001026170,3
MT0001030436,4
MT0001032211,5
MT0001035786,3
MT0001038803,2
MT0001042055,1
MT0001043721,1
MT0001046395,2
MT0001051344,3
MT0001052263,3
MT0001053268,5
MT0001053762,3
MT0001057748,3
MT0001058887,5
MT0001062700,5
MT0001062974,3
MT0001068364,3
MT0001069996,3
MT0001073553,1
MT0001082164,3
MT0001084055,3
MT0001084444,3
MT0001094338,3
MT0001095298,2
MT0001096019,4
MT0001098562,3
MT0001101467,1
MT0001102610,5
MT0001104467,5
MT0001104727,3
MT0001106114,1
MT0001108070,3
MT0001109401,1
MT0001115644,4
MT0001116511,1
MT0001117815,2
MT0001121577,2
MT0001126926,2
MT0001133011,3
MT0001134958,5
MT0001135075,3
MT0001137053,5
MT0001141875,5
MT0001144930,4
MT0001152165,4
MT0001152664,5
MT0001153847,5
MT0001156310,3
MT0001157069,1
MT0001168323,1
MT0001169715,1
MT0001183783,2
MT0001189913,1
MT0001193202,5
MT0001193331,1
MT0001193971,5
MT0001194164,5
MT0001195535,4
MT0001196736,4
MT0001202986,4
MT0001217651,1
MT0001227219,5
MT0001230193,1
MT0001230298,4
MT0001234946,3
MT0001236335,2
MT0001236337,4
MT0001236649,3
MT0001243097,2
MT0001243566,3
MT0001253889,3
MT0001256033,5
MT0001265984,1
MT0001266436,2
MT0001267997,2
MT0001276044,1
MT0001277283,5
MT0001284282,2
MT0001284801,5
MT0001287647,1
MT0001289749,3
MT0001292451,1
MT0001297031,5
MT0001298241,1
MT0001301827,4
MT0001302466,3
MT0001305231,3
MT0001305550,4
MT0001308506,3
MT0001309422,2
MT0001313815,4
MT0001318718,1
MT0001321444,2
MT0001321861,1
MT0001323755,5
MT0001323890,3
MT0001328889,3
MT0001331047,4
MT0001332899,2
MT0001333258,3
MT0001335920,1
MT0001339839,3
MT0001340527,3
MT0001340713,3
MT0001347462,5
MT0001353828,1
MT0001356476,2
MT0001356637,2
MT0001361436,1
MT0001362313,2
MT0001368531,1
MT0001369981,4
MT0001370627,2
MT0001372070,5
MT0001376988,1
MT0001377616,5
MT0001377742,1
MT0001380360,5
MT0001383277,1
MT0001385947,1
MT0001387574,4
MT0001391154,3
MT0001393272,5
MT0001394087,3
MT0001395462,2
MT0001397431,1
MT0001404677,2
MT0001415729,3
MT0001417252,3
MT0001418045,3
MT0001419145,3
MT0001435061,2
MT0001436086,4
MT0001438043,3
MT0001440624,3
MT0001453285,2
MT0001459810,3
MT0001463745,3
MT0001472536,3
MT0001473110,1
MT0001473158,1
MT0001474073,3
MT0001477169,5
MT0001481574,4
MT0001486960,1
MT0001494267,3
MT0001494812,5
MT0001497191,3
MT0001497786,2
MT0001504929,3
MT0001509368,2
MT0001509615,3
MT0001510617,5
MT0001511433,5
MT0001514284,5
MT0001515028,2
MT0001515531,3
MT0001518335,2
MT0001520918,3
MT0001521543,5
MT0001522985,4
MT0001523435,5
MT0001526386,3
MT0001526514,2
MT0001528638,1
MT0001531856,5
MT0001531906,5
MT0001533920,3
MT0001535201,4
MT0001542457,5
MT0001542676,3
MT0001547111,5
MT0001548914,3
MT0001553573,5
MT0001554870,1
MT0001566152,4
MT0001568638,3
MT0001574245,3
MT0001578777,1
MT0001583214,5
MT0001586807,3
MT0001590201,5
MT0001590644,1
MT0001593342,3
MT0001594582,5
MT0001595082,1
MT0001598707,3
MT0001598710,5
MT0001605268,3
MT0001607665,2
MT0001608358,2
MT0001608499,5
MT0001609043,5
MT0001609615,4
MT0001609626,3
MT0001610102,5
MT0001610914,3
MT0001612417,4
MT0001613887,2
MT0001615005,5
MT0001615082,3
MT0001616074,3
MT0001624303,1
MT0001634305,1
MT0001638394,2
MT0001639011,2
MT0001640581,5
MT0001641165,1
MT0001641166,3
MT0001641228,3
MT0001641430,3
MT0001642019,5
MT0001644811,2
MT0001646256,5
MT0001647040,5
MT0001648703,1
MT0001653728,2
MT0001658982,5
MT0001659593,2
MT0001661022,1
MT0001664577,5
MT0001667621,3
MT0001671399,3
MT0001673884,4
MT0001676671,3
MT0001680969,3
MT0001696863,3
MT0001698737,1
MT0001699798,5
MT0001701648,3
MT0001703346,3
MT0001705355,3
MT0001710592,2
MT0001722508,4
MT0001729778,2
MT0001732928,3
MT0001736229,3
MT0001738256,1
MT0001741017,5
MT0001742519,3
MT0001747053,3
MT0001753032,4
MT0001753457,3
MT0001757676,1
MT0001760172,3
MT0001765726,5
MT0001766004,1
MT0001768550,3
MT0001770136,1
MT0001779167,2
MT0001795697,1
MT0001798303,3
MT0001801454,1
MT0001810607,2
MT0001829666,2
MT0001831738,4
MT0001832838,2
MT0001835551,1
MT0001839466,4
MT0001841416,1
MT0001844620,3
MT0001852290,1
MT0001853221,3
MT0001855865,3
MT0001862892,2
MT0001863795,3
MT0001863823,4
MT0001866808,2
MT0001868336,3
MT0001870847,3
MT0001871732,3
MT0001877603,3
MT0001879903,2
MT0001889075,1
MT0001889244,5
MT0001891229,3
MT0001891260,2
MT0001894368,3
MT0001898830,3
MT0001899447,2
MT0001899867,5
MT0001901436,4
MT0001910188,3
MT0001916633,5
MT0001916989,3
MT0001920501,1
MT0001921677,4
MT0001927015,1
MT0001927474,5
MT0001927746,3
MT0001927921,1
MT0001929641,2
MT0001934410,1
MT0001934436,3
MT0001934726,2
MT0001938929,1
MT0001942272,5
MT0001943830,1
MT0001949173,4
MT0001952167,3
MT0001954919,4
MT0001962373,1
MT0001963447,1
MT0001967374,3
MT0001967655,1
MT0001972380,2
MT0001972829,2
MT0001974130,1
MT0001975228,3
MT0001978806,1
MT0001980613,5
MT0001982863,3
MT0001988811,2
MT0001989408,3
MT0001992879,1
MT0001993588,1
MT0001993943,3
MT0002006203,5
MT0002006862,1
MT0002007417,4
MT0002012491,3
MT0002014752,2
MT0002024101,2
MT0002024741,4
MT0002033217,3
MT0002033629,3
MT0002034238,4
MT0002050671,3
MT0002052101,2
MT0002052918,5
MT0002053300,3
MT0002054074,4
MT0002057142,5
MT0002059011,3
MT0002060109,2
MT0002067509,1
MT0002068648,5
MT0002070112,3
MT0002070314,1
MT0002071907,3
MT0002078701,1
MT0002086401,3
MT0002087345,5
MT0002087541,5
MT0002088249,5
MT0002099419,5
MT0002113056,1
MT0002119439,3
MT0002124238,3
MT0002126934,3
MT0002131125,5
MT0002132088,2
MT0002139311,4
MT0002142155,5
MT0002156561,3
MT0002161109,3
MT0002169629,5
MT0002177145,1
MT0002179342,5
MT0002193996,5
MT0002203952,3
MT0002210361,3
MT0002213644,2
MT0002216668,4
MT0002218376,3
MT0002219036,3
MT0002219182,5
MT0002222944,1
MT0002222957,3
MT0002225477,1
MT0002233402,3
MT0002238737,1
MT0002239079,1
MT0002240771,2
MT0002242128,3
MT0002249354,3
MT0002250135,1
MT0002252353,5
MT0002262181,3
MT0002272314,1
MT0002277261,5
MT0002291660,1
MT0002294387,2
MT0002297016,3
MT0002298774,1
MT0002306900,2
MT0002307435,2
MT0002307493,3
MT0002308313,3
MT0002308613,3
MT0002316145,1
MT0002320670,4
MT0002323154,3
MT0002325544,2
MT0002325863,3
MT0002327429,3
MT0002336535,4
MT0002337555,1
MT0002342346,5
MT0002343160,1
MT0002343207,2
MT0002347246,1
MT0002349114,3
MT0002351905,1
MT0002355423,5
MT0002355518,2
MT0002358457,4
MT0002359628,5
MT0002360219,1
MT0002362108,5
MT0002366291,5
MT0002371970,1
MT0002372242,1
MT0002374117,2
MT0002379222,3
MT0002379942,5
MT0002385077,3
MT0002388592,1
MT0002390941,1
MT0002391847,3
MT0002396250,1
MT0002397625,5
MT0002399275,1
MT0002408351,3
MT0002415184,3
MT0002423836,3
MT0002438908,1
MT0002448379,3
MT0002460914,1
MT0002472723,2
MT0002472801,3
MT0002477987,5
MT0002479795,1
MT0002485672,1
MT0002500878,3
MT0002506076,3
MT0002510318,1
MT0002515172,5
MT0002519050,3
MT0002525905,3
MT0002532237,1
MT0002536460,3
MT0002538335,1
MT0002541988,2
MT0002548231,3
MT0002549047,5
MT0002549944,5
MT0002573253,3
MT0002580064,5
MT0002585767,4
MT0002591418,2
MT0002595792,2
MT0002602057,1
MT0002604697,2
MT0002619035,2
MT0002621498,1
MT0002628272,3
MT0002634024,2
MT0002638821,2
MT0002645049,1
MT0002653551,3
MT0002655864,1
MT0002659854,1
MT0002662293,5
MT0002670113,3
MT0002672499,1
MT0002674708,3
MT0002675791,2
MT0002679562,3
MT0002698706,1
MT0002698827,2
MT0002699966,3
MT0002700026,5
MT0002701422,5
MT0002709704,5
MT0002711792,1
MT0002714093,5
MT0002714805,3
MT0002716927,5
MT0002737189,1
MT0002739845,5
MT0002749253,5
MT0002760912,5
MT0002761408,5
MT0002762445,2
MT0002771537,2
MT0002772535,3
MT0002784741,1
MT0002785740,3
MT0002786674,1
MT0002794078,3
MT0002803746,1
MT0002810052,1
MT0002811975,3
MT0002834532,3
MT0002840704,1
MT0002842988,1
MT0002844771,5
MT0002846256,4
MT0002858390,1
MT0002859848,2
MT0002872113,5
MT0002874481,3
MT0002874900,3
MT0002875103,1
MT0002885173,3
MT0002889321,1
MT0002894033,1
MT0002894943,3
MT0002903697,1
MT0002905185,5
MT0002907679,2
MT0002908894,3
MT0002909109,1
MT0002909741,2
MT0002915967,2
MT0002920876,1
MT0002928993,4
MT0002939380,5
MT0002940684,3
MT0002949712,1
MT0002951872,2
MT0002954708,1
MT0002955901,3
MT0002960288,1
MT0002960683,3
MT0002962258,1
MT0002965366,3
MT0002969144,2
MT0002973571,3
MT0002980543,1
MT0002983378,3
MT0002986568,4
MT0002999366,5
MT0003008724,1
MT0003012633,5
MT0003017303,3
MT0003019852,2
MT0003022328,3
MT0003023886,5
MT0003025046,2
MT0003025373,2
MT0003025883,2
MT0003028265,5
MT0003037596,3
MT0003037754,5
MT0003038205,5
MT0003041246,5
MT0003044417,5
MT0003053135,3
MT0003059710,5
MT0003067607,5
MT0003072479,3
MT0003081304,5
MT0003081888,3
MT0003085195,1
MT0003085925,2
MT0003087857,1
MT0003094118,1
MT0003097486,3
MT0003101727,3
MT0003102331,1
MT0003105414,3
MT0003106472,1
MT0003108238,1
MT0003109823,2
MT0003114552,3
MT0003117846,1
MT0003119681,3
MT0003124476,1
MT0003129858,3
MT0003131369,2
MT0003131435,4
MT0003136077,3
MT0003137690,3
MT0003144898,1
MT0003146944,5
MT0003148189,1
MT0003149291,3
MT0003150748,3
MT0003163405,2
MT0003170370,3
MT0003170390,3
MT0003175531,2
MT0003175805,4
MT0003179818,3
MT0003187533,3
MT0003189593,3
MT0003189890,5
MT0003205952,2
MT0003209662,1
MT0003213617,4
MT0003213835,5
MT0003216840,5
MT0003224500,5
MT0003228768,4
MT0003237550,1
MT0003238922,3
MT0003243311,3
MT0003246728,1
MT0003248394,1
MT0003262589,5
MT0003263304,1
MT0003264792,1
MT0003272751,3
MT0003272904,2
MT0003274067,5
MT0003280103,1
MT0003285450,3
MT0003286463,1
MT0003287170,5
MT0003287931,4
MT0003294608,1
MT0003296174,3
MT0003299912,3
MT0003300388,5
MT0003304271,5
MT0003309945,1
MT0003311798,3
MT0003315880,5
MT0003320924,2
MT0003326925,5
MT0003328491,5
MT0003329820,1
MT0003330378,3
MT0003330393,3
MT0003336370,5
MT0003336800,1
MT0003337396,1
MT0003343422,5
MT0003344002,3
MT0003345751,5
MT0003349423,3
MT0003352308,5
MT0003353602,2
MT0003353794,2
MT0003354468,1
MT0003361206,3
MT0003362542,2
MT0003362617,2
MT0003366948,3
MT0003367947,3
MT0003382050,3
MT0003389088,5
MT0003390733,5
MT0003396470,3
MT0003402178,5
MT0003402277,4
MT0003402538,2
MT0003402994,1
MT0003408163,5
MT0003410384,3
MT0003420996,5
MT0003421433,2
MT0003424691,4
MT0003428477,5
MT0003431207,5
MT0003435704,4
MT0003440957,5
MT0003442366,3
MT0003444822,5
MT0003454112,3
MT0003462877,1
MT0003473344,2
MT0003475707,3
MT0003482336,1
MT0003496132,1
MT0003501434,1
MT0003501456,3
MT0003503243,5
MT0003504085,3
MT0003504525,1
MT0003510796,1
MT0003517837,5
MT0003530174,3
MT0003536193,5
MT0003539442,5
MT0003542756,5
MT0003546058,3
MT0003570082,2
MT0003585530,3
MT0003587042,5
MT0003594672,3
MT0003597979,5
MT0003598094,3
MT0003601752,3
MT0003603497,1
MT0003603772,1
MT0003612742,1
MT0003617309,2
MT0003623420,2
MT0003629164,5
MT0003630870,1
MT0003639120,3
MT0003649209,1
MT0003655811,3
MT0003655884,2
MT0003659365,2
MT0003663435,5
MT0003669917,1
MT0003688494,3
MT0003691487,3
MT0003703624,3
MT0003710207,3
MT0003724610,3
MT0003728288,1
MT0003729518,5
MT0003732702,2
MT0003740052,2
MT0003741609,3
MT0003748227,5
MT0003753139,3
MT0003759483,5
MT0003762220,2
MT0003762339,1
MT0003768949,2
MT0003770678,1
MT0003774577,1
MT0003778826,3
MT0003782002,1
MT0003787478,3
MT0003788939,5
MT0003791678,1
MT0003792475,5
MT0003794106,3
MT0003795778,2
MT0003796752,2
MT0003799339,3
MT0003807077,3
MT0003808089,3
MT0003808965,5
MT0003816162,3
MT0003821577,5
MT0003834848,3
MT0003837569,2
MT0003853483,3
MT0003857948,3
MT0003859252,1
MT0003861331,1
MT0003863509,2
MT0003868349,2
MT0003868390,5
MT0003869539,1
MT0003872021,3
MT0003878494,1
MT0003880691,5
MT0003881997,1
MT0003895439,3
MT0003898980,1
MT0003900455,3
MT0003903675,1
MT0003906833,1
MT0003907045,2
MT0003909053,2
MT0003909085,3
MT0003909575,5
MT0003917550,3
MT0003922883,4
MT0003930610,3
MT0003934644,4
MT0003935299,2
MT0003935485,3
MT0003942985,3
MT0003949060,3
MT0003950978,5
MT0003956612,3
MT0003957022,2
MT0003965796,1
MT0003968039,5
MT0003968586,1
MT0003970870,4
MT0003974181,4
MT0003979876,1
MT0004001276,3
MT0004001989,2
MT0004005104,1
MT0004009266,2
MT0004012938,1
MT0004014951,2
MT0004016308,3
MT0004018270,3
MT0004020993,4
MT0004025604,5
MT0004027946,3
MT0004028719,5
MT0004032071,3
MT0004032349,2
MT0004033010,2
MT0004034604,3
MT0004036096,3
MT0004037272,3
MT0004068560,1
MT0004071684,3
MT0004072079,5
MT0004072837,3
MT0004073991,1
MT0004082588,3
MT0004085907,1
MT0004087145,2
MT0004089549,3
MT0004091857,5
MT0004093767,3
MT0004098601,5
MT0004113262,1
MT0004117319,2
MT0004122617,3
MT0004131058,3
MT0004131260,1
MT0004137658,1
MT0004139859,3
MT0004141823,5
MT0004156130,5
MT0004157335,2
MT0004180568,2
MT0004183911,1
MT0004184616,5
MT0004186970,3
MT0004187531,3
MT0004194402,2
MT0004197514,1
MT0004212108,2
MT0004219321,2
MT0004230500,3
MT0004232099,5
MT0004240748,5
MT0004254228,1
MT0004256890,4
MT0004260672,3
MT0004262978,5
MT0004263301,4
MT0004263956,3
MT0004269670,3
MT0004274911,3
MT0004287283,1
MT0004290389,1
MT0004293364,1
MT0004296158,3
MT0004301925,3
MT0004306521,4
MT0004316859,3
MT0004317784,1
MT0004331116,3
MT0004335339,2
MT0004337195,2
MT0004338270,5
MT0004339430,3
MT0004342301,3
MT0004343785,3
MT0004352104,5
MT0004352726,5
MT0004362464,3
MT0004362501,4
MT0004380082,1
MT0004383185,3
MT0004392421,3
MT0004395306,2
MT0004397754,1
MT0004400843,2
MT0004409960,3
MT0004414074,1
MT0004422924,4
MT0004425744,2
MT0004428604,3
MT0004440606,1
MT0004444570,2
MT0004447086,1
MT0004447226,3
MT0004458238,3
MT0004459450,1
MT0004469135,4
MT0004476235,5
MT0004485367,2
MT0004489039,1
MT0004491170,1
MT0004497478,5
MT0004500770,2
MT0004506984,5
MT0004511265,5
MT0004512063,1
MT0004514306,5
MT0004517675,2
MT0004519452,5
MT0004523184,3
MT0004525980,5
MT0004537445,3
MT0004537620,3
MT0004540242,5
MT0004542745,1
MT0004548391,1
MT0004548595,3
MT0004550236,3
MT0004550434,1
MT0004550458,1
MT0004551480,1
MT0004555632,3
MT0004558203,5
MT0004558461,5
MT0004567504,3
MT0004584064,3
MT0004584067,3
MT0004588191,2
MT0004593880,3
MT0004609722,2
MT0004611952,3
MT0004625127,5
MT0004633915,3
MT0004643275,3
MT0004644495,2
MT0004645468,1
MT0004660584,3
MT0004668394,3
MT0004669603,3
MT0004674397,1
MT0004676134,3
MT0004680723,3
MT0004681292,3
MT0004683099,5
MT0004692317,4
MT0004692456,2
MT0004692889,3
MT0004693207,3
MT0004699901,3
MT0004711079,1
MT0004715422,3
MT0004725201,5
MT0004725405,5
MT0004731150,3
MT0004739956,1
MT0004751933,3
MT0004754115,4
MT0004758223,2
MT0004759106,3
MT0004759588,5
MT0004772896,2
MT0004776502,3
MT0004776609,2
MT0004781165,5
MT0004798504,1
MT0004798790,1
MT0004807446,3
MT0004811602,1
MT0004812565,3
MT0004816612,5
MT0004817670,3
MT0004828213,3
MT0004829377,5
MT0004833310,3
MT0004836526,1
MT0004839107,3
MT0004840819,5
MT0004842694,1
MT0004844832,1
MT0004850406,1
MT0004850690,3
MT0004861138,1
MT0004864453,1
MT0004866559,1
MT0004867185,1
MT0004867564,3
MT0004869271,1
MT0004872217,1
MT0004882280,5
MT0004883551,1
MT0004890000,2
MT0004894364,3
MT0004896738,5
MT0004905223,5
MT0004910983,2
MT0004911454,3
MT0004920547,2
MT0004922692,3
MT0004925844,5
MT0004936799,5
MT0004942017,3
MT0004943985,1
MT0004948855,1
MT0004956006,3
MT0004958762,3
MT0004961409,1
MT0004961734,4
MT0004962647,5
MT0004963809,2
MT0004970058,1
MT0004978135,3
MT0004982192,5
MT0004982446,3
MT0004984433,3
MT0004997589,3
MT0004999812,3
MT0005001966,5
MT0005003824,3
MT0005004562,3
MT0005009443,4
MT0005009715,3
MT0005023904,5
MT0005026798,1
MT0005028976,3
MT0005029328,5
MT0005030845,5
MT0005033429,1
MT0005039941,1
MT0005044119,2
MT0005048376,3
MT0005054238,3
MT0005054643,3
MT0005060138,3
MT0005064430,2
MT0005066971,3
MT0005068407,3
MT0005072543,5
MT0005074629,3
MT0005083488,3
MT0005083885,1
MT0005091539,3
MT0005094727,2
MT0005111463,4
MT0005112174,3
MT0005113916,5
MT0005115042,2
MT0005118426,2
MT0005126279,3
MT0005129157,3
MT0005134466,5
MT0005142001,2
MT0005151875,3
MT0005155949,2
MT0005157391,3
MT0005157804,2
MT0005158273,2
MT0005163122,3
MT0005171537,1
MT0005171805,3
MT0005185986,3
MT0005189351,4
MT0005189820,5
MT0005198745,2
MT0005202791,1
MT0005213723,3
MT0005217073,3
MT0005221680,3
MT0005223794,1
MT0005239610,3
MT0005241287,1
MT0005241699,1
MT0005243931,5
MT0005253065,4
MT0005254421,3
MT0005260370,3
MT0005261375,3
MT0005261398,3
MT0005262725,5
MT0005265641,1
MT0005270263,3
MT0005272837,5
MT0005273525,3
MT0005285696,2
MT0005286165,1
MT0005287506,1
MT0005294278,4
MT0005304966,1
MT0005319891,5
MT0005330350,5
MT0005331755,2
MT0005336347,3
MT0005337249,3
MT0005344437,4
MT0005352508,3
MT0005352614,3
MT0005357887,3
MT0005379911,5
